file_name,geoffrey_hinton,vapnik,bernard_scholkopf,thomas_l_griffiths,yann_lecun,xiaojin_zhu,yee_whye_teh,radford_neal,david_blei,alex_smola,michael_jordan,zoubin_ghahramani,daphne_koller,lawrence_saul,trevor_hastie,thorsten_joachims,yoshua_bengio,andrew_y_ng,tom_mitchell,robert_tibshirani
geoffrey_hinton_13.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geoffrey_hinton_18.txt,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
lawrence_saul_1.txt,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lawrence_saul_10.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lawrence_saul_11.txt,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
lawrence_saul_14.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lawrence_saul_15.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
michael_jordan_1.txt,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
michael_jordan_11.txt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
michael_jordan_13.txt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
michael_jordan_14.txt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
michael_jordan_18.txt,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
radford_neal_12.txt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
radford_neal_13.txt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
radford_neal_15.txt,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
radford_neal_17.txt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
radford_neal_19.txt,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
robert_tibshirani_1.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
robert_tibshirani_11.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
robert_tibshirani_16.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
robert_tibshirani_17.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
robert_tibshirani_2_6.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
thomas_l_griffiths_1.txt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomas_l_griffiths_10.txt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomas_l_griffiths_11.txt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomas_l_griffiths_13.txt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomas_l_griffiths_14.txt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thorsten_joachims_1.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
thorsten_joachims_10.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
thorsten_joachims_11.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
thorsten_joachims_13.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
thorsten_joachims_16.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
tom_mitchell_10.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tom_mitchell_11.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tom_mitchell_12.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tom_mitchell_14.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
tom_mitchell_2_10.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
trevor_hastie_1.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
trevor_hastie_11.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
trevor_hastie_16.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
trevor_hastie_18.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
trevor_hastie_19.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
vapnik_1.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vapnik_13.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vapnik_14.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vapnik_15.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vapnik_16.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xiaojin_zhu_1.txt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xiaojin_zhu_10.txt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xiaojin_zhu_11.txt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xiaojin_zhu_12.txt,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
xiaojin_zhu_13.txt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yann_lecun_1.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yann_lecun_16.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yann_lecun_17.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
yann_lecun_18.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yann_lecun_19.txt,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
yee_whye_teh_1.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yee_whye_teh_10.txt,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
yee_whye_teh_11.txt,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
yee_whye_teh_12.txt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yee_whye_teh_14.txt,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
yoshua_bengio_10.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
yoshua_bengio_12.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
yoshua_bengio_13.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
yoshua_bengio_14.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
yoshua_bengio_15.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zoubin_ghahramani_1.txt,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
zoubin_ghahramani_11.txt,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
zoubin_ghahramani_13.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
zoubin_ghahramani_14.txt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
zoubin_ghahramani_15.txt,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
